STATE_CODE,STATE_CODE_EXP,SHRP_ID,CONSTRUCTION_NO,CN_ASSIGN_DATE,CN_CHANGE_REASON,CN_CHANGE_REASON_EXP,RECORD_STATUS,GPS_SPS,GPS_SPS_EXP,EXPERIMENT_NO,EXPERIMENT_NO_EXP,STATUS_EXP,STATUS,ASSIGN_DATE,DEASSIGN_DATE,SEAS_ID,SUPPLEMENTAL,EXP_SECT_RS,BASIC_INFO_RS,PAV_STRUCT_RS,TRAFFIC_RS,CLIMATIC_RS,PAVEMENT_FAMILY,PAVEMENT_FAMILY_EXP
37,North Carolina,0205,1,1992-07-15,,,E,S,Specific Pavement Studies,2,"Strategic Study of Structural Factors for Rigid Pavements, new/reconstructed JPCC pavements",Out-of-study,O,1992-07-15,2003-12-31,D,,E,E,E,E,E,JPCTB,
37,North Carolina,0206,1,1992-07-15,,,E,S,Specific Pavement Studies,2,"Strategic Study of Structural Factors for Rigid Pavements, new/reconstructed JPCC pavements",Out-of-study,O,1992-07-15,2003-12-31,,,E,E,E,E,E,JPCTB,
37,North Carolina,0207,1,1992-07-15,,,E,S,Specific Pavement Studies,2,"Strategic Study of Structural Factors for Rigid Pavements, new/reconstructed JPCC pavements",,,1992-07-15,,,,E,E,E,E,E,JPCTB,
37,North Carolina,0208,1,1992-07-15,,,E,S,Specific Pavement Studies,2,"Strategic Study of Structural Factors for Rigid Pavements, new/reconstructed JPCC pavements",,,1992-07-15,,A,,E,E,E,E,E,JPCTB,
37,North Carolina,0209,1,1992-07-15,,,E,S,Specific Pavement Studies,2,"Strategic Study of Structural Factors for Rigid Pavements, new/reconstructed JPCC pavements",Out-of-study,O,1992-07-15,2003-12-31,,,E,E,E,E,E,JPCTB,
37,North Carolina,0210,1,1992-07-15,,,E,S,Specific Pavement Studies,2,"Strategic Study of Structural Factors for Rigid Pavements, new/reconstructed JPCC pavements",Out-of-study,O,1992-07-15,2003-12-31,,,E,E,E,E,E,JPCTB,
37,North Carolina,0211,1,1992-07-15,,,E,S,Specific Pavement Studies,2,"Strategic Study of Structural Factors for Rigid Pavements, new/reconstructed JPCC pavements",,,1992-07-15,,,,E,E,E,E,E,JPCTB,
37,North Carolina,0212,1,1992-07-15,,,E,S,Specific Pavement Studies,2,"Strategic Study of Structural Factors for Rigid Pavements, new/reconstructed JPCC pavements",,,1992-07-15,,B,,E,E,E,E,E,JPCTB,
37,North Carolina,0259,1,1992-07-15,,,E,S,Specific Pavement Studies,2,"Strategic Study of Structural Factors for Rigid Pavements, new/reconstructed JPCC pavements",,,1992-07-15,,,S,E,E,E,E,E,JPCTB,
37,North Carolina,0260,1,1992-07-15,,,E,S,Specific Pavement Studies,2,"Strategic Study of Structural Factors for Rigid Pavements, new/reconstructed JPCC pavements",,,1992-07-15,,,S,E,E,E,E,E,JPCTB,
37,North Carolina,0800,1,1997-08-01,,,E,S,Specific Pavement Studies,8,Study of Environmental Effects in the Absence of Heavy Loads,,,1997-08-01,,,,E,E,,E,E,,
37,North Carolina,0801,1,1997-08-01,,,E,S,Specific Pavement Studies,8,Study of Environmental Effects in the Absence of Heavy Loads,,,1997-08-01,,,,E,E,E,E,E,ACUB,
37,North Carolina,0802,1,1997-08-01,,,E,S,Specific Pavement Studies,8,Study of Environmental Effects in the Absence of Heavy Loads,,,1997-08-01,,,,E,E,E,E,E,ACUB,
37,North Carolina,0859,1,1997-08-01,,,E,S,Specific Pavement Studies,8,Study of Environmental Effects in the Absence of Heavy Loads,,,1997-08-01,,,S,E,E,E,E,E,ACUB,
37,North Carolina,0900,1,1995-06-01,,,E,S,Specific Pavement Studies,9A,Superpave Asphalt Binder Study (Project Level Designation),Out-of-study,O,1995-06-01,2009-08-01,,,E,E,,E,E,,
37,North Carolina,0901,1,1995-06-01,,,E,S,Specific Pavement Studies,9N,"Superpave Asphalt Binder Study, New AC Pavement Construction)",Out-of-study,O,1995-06-01,2009-08-01,,,E,E,E,E,E,ACATB,
37,North Carolina,0902,1,1995-06-01,,,E,S,Specific Pavement Studies,9N,"Superpave Asphalt Binder Study, New AC Pavement Construction)",Out-of-study,O,1995-06-01,2009-08-01,,,E,E,E,E,E,ACATB,
37,North Carolina,0903,1,1995-06-01,,,E,S,Specific Pavement Studies,9N,"Superpave Asphalt Binder Study, New AC Pavement Construction)",Out-of-study,O,1995-06-01,2009-08-01,,,E,E,E,E,E,ACATB,
37,North Carolina,A960,1,1995-06-01,,,E,S,Specific Pavement Studies,9O,"Superpave Asphalt Binder Study, AC Overlay on AC Pavement)",Out-of-study,O,1995-06-01,2009-08-01,,S,E,E,E,E,E,ACTB,
37,North Carolina,A960,2,1998-09-12,19,Asphalt Concrete Overlay,E,S,Specific Pavement Studies,9O,"Superpave Asphalt Binder Study, AC Overlay on AC Pavement)",Out-of-study,O,1995-06-01,2009-08-01,,S,E,E,E,E,E,ACTB,
37,North Carolina,A961,1,1995-06-01,,,E,S,Specific Pavement Studies,9O,"Superpave Asphalt Binder Study, AC Overlay on AC Pavement)",Out-of-study,O,1995-06-01,2009-08-01,,S,E,E,E,E,E,ACTB,
37,North Carolina,A961,2,1998-09-16,19,Asphalt Concrete Overlay,E,S,Specific Pavement Studies,9O,"Superpave Asphalt Binder Study, AC Overlay on AC Pavement)",Out-of-study,O,1995-06-01,2009-08-01,,S,E,E,E,E,E,ACTB,
37,North Carolina,A962,1,1995-06-01,,,E,S,Specific Pavement Studies,9O,"Superpave Asphalt Binder Study, AC Overlay on AC Pavement)",Out-of-study,O,1995-06-01,2009-08-01,,S,E,E,E,E,E,ACTB,
37,North Carolina,A962,2,1998-09-18,19,Asphalt Concrete Overlay,E,S,Specific Pavement Studies,9O,"Superpave Asphalt Binder Study, AC Overlay on AC Pavement)",Out-of-study,O,1995-06-01,2009-08-01,,S,E,E,E,E,E,ACTB,
37,North Carolina,A963,1,1995-06-01,,,E,S,Specific Pavement Studies,9O,"Superpave Asphalt Binder Study, AC Overlay on AC Pavement)",Out-of-study,O,1995-06-01,2009-08-01,,S,E,E,E,E,E,ACTB,
37,North Carolina,A963,2,1998-09-21,19,Asphalt Concrete Overlay,E,S,Specific Pavement Studies,9O,"Superpave Asphalt Binder Study, AC Overlay on AC Pavement)",Out-of-study,O,1995-06-01,2009-08-01,,S,E,E,E,E,E,ACTB,
37,North Carolina,A964,1,1995-06-01,,,E,S,Specific Pavement Studies,9O,"Superpave Asphalt Binder Study, AC Overlay on AC Pavement)",Out-of-study,O,1995-06-01,2009-08-01,,S,E,E,E,E,E,ACTB,
37,North Carolina,A964,2,1998-09-24,19,Asphalt Concrete Overlay,E,S,Specific Pavement Studies,9O,"Superpave Asphalt Binder Study, AC Overlay on AC Pavement)",Out-of-study,O,1995-06-01,2009-08-01,,S,E,E,E,E,E,ACTB,
37,North Carolina,A965,1,1995-06-01,,,E,S,Specific Pavement Studies,9O,"Superpave Asphalt Binder Study, AC Overlay on AC Pavement)",Out-of-study,O,1995-06-01,2009-08-01,,S,E,E,E,E,E,ACTB,
37,North Carolina,A965,2,1998-09-26,19,Asphalt Concrete Overlay,E,S,Specific Pavement Studies,9O,"Superpave Asphalt Binder Study, AC Overlay on AC Pavement)",Out-of-study,O,1995-06-01,2009-08-01,,S,E,E,E,E,E,ACTB,
37,North Carolina,1006,1,1989-09-01,,,E,G,General Pavement Studies,1,Asphalt Concrete on Unbound Granular Base,Out-of-study,O,1989-09-01,1994-10-08,,,E,E,E,E,E,ACUB,
37,North Carolina,1006,2,1991-08-16,"27,33","Slurry Seal Coat, Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate)",E,G,General Pavement Studies,1,Asphalt Concrete on Unbound Granular Base,Out-of-study,O,1989-09-01,1994-10-08,,,E,E,E,E,E,ACUB,
37,North Carolina,1006,3,1994-10-08,55,Mill Existing Pavement and Overlay with Hot-Mix Recycled AC,E,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,1994-10-08,2008-05-01,,,E,E,E,E,E,ACUB,
37,North Carolina,1024,1,1988-08-01,,,E,G,General Pavement Studies,1,Asphalt Concrete on Unbound Granular Base,Out-of-study,O,1988-08-01,1992-11-10,,,E,E,E,E,E,ACUB,
37,North Carolina,1024,2,1992-11-10,51,Mill Off AC and Overlay with AC ,E,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,1992-11-10,2004-06-06,,,E,E,E,E,E,ACUB,
37,North Carolina,1028,1,1988-11-01,,,E,G,General Pavement Studies,2,Asphalt Concrete on Bound Base,Out-of-study,O,1988-11-01,2002-09-01,E,,E,E,E,E,E,ACTB,
37,North Carolina,1030,1,1988-08-01,,,E,G,General Pavement Studies,2,Asphalt Concrete on Bound Base,Out-of-study,O,1988-08-01,2000-10-02,,,E,E,E,E,E,ACTB,
37,North Carolina,1040,1,1988-12-01,,,E,G,General Pavement Studies,1,Asphalt Concrete on Unbound Granular Base,Out-of-study,O,1988-12-01,1995-06-20,,,E,E,E,E,E,ACUB,
37,North Carolina,1040,2,1995-06-20,19,Asphalt Concrete Overlay,E,G,General Pavement Studies,6B,"AC Overlay with Conventional Asphalt Cement on AC Pavement, No Milling",Out-of-study,O,1995-06-20,2008-05-01,,,E,E,E,E,E,ACUB,
37,North Carolina,1352,1,1988-08-01,,,E,G,General Pavement Studies,1,Asphalt Concrete on Unbound Granular Base,Out-of-study,O,1988-08-01,1989-10-29,,,E,E,E,E,E,ACUB,
37,North Carolina,1352,2,1989-10-29,51,Mill Off AC and Overlay with AC ,E,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,1989-10-29,2003-07-11,,,E,E,E,E,E,ACUB,
37,North Carolina,1645,1,1988-11-01,,,E,G,General Pavement Studies,2,Asphalt Concrete on Bound Base,Out-of-study,O,1988-11-01,2000-05-15,,,E,E,E,E,E,ACATB,
37,North Carolina,1801,1,1988-08-01,,,E,G,General Pavement Studies,1,Asphalt Concrete on Unbound Granular Base,Out-of-study,O,1988-08-01,1996-09-19,,,E,E,E,E,E,ACUB,
37,North Carolina,1801,2,1996-09-19,"10,19,55","AC Shoulder Restoration, Asphalt Concrete Overlay, Mill Existing Pavement and Overlay with Hot-Mix Recycled AC",E,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,1996-09-19,2016-08-01,,,E,E,E,E,E,ACUB,
37,North Carolina,1802,1,1988-08-01,,,E,G,General Pavement Studies,1,Asphalt Concrete on Unbound Granular Base,Out-of-study,O,1988-08-01,1996-04-30,,,E,E,E,E,E,ACUB,
37,North Carolina,1802,2,1993-07-01,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",E,G,General Pavement Studies,1,Asphalt Concrete on Unbound Granular Base,Out-of-study,O,1988-08-01,1996-04-30,,,E,E,E,E,E,ACUB,
37,North Carolina,1803,1,1988-08-01,,,E,G,General Pavement Studies,1,Asphalt Concrete on Unbound Granular Base,Out-of-study,O,1988-08-01,1990-05-31,,,E,E,E,E,E,ACUB,
37,North Carolina,1803,2,1990-05-31,51,Mill Off AC and Overlay with AC ,E,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,1990-05-31,2000-05-01,,,E,E,E,E,E,ACUB,
37,North Carolina,1814,1,1988-11-01,,,E,G,General Pavement Studies,1,Asphalt Concrete on Unbound Granular Base,Out-of-study,O,1988-11-01,2000-07-17,,,E,E,E,E,E,ACUB,
37,North Carolina,1817,1,1988-08-01,,,E,G,General Pavement Studies,1,Asphalt Concrete on Unbound Granular Base,Out-of-study,O,1988-08-01,1995-11-18,,,E,E,E,E,E,ACUB,
37,North Carolina,1817,2,1990-11-05,"27,33","Slurry Seal Coat, Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate)",E,G,General Pavement Studies,1,Asphalt Concrete on Unbound Granular Base,Out-of-study,O,1988-08-01,1995-11-18,,,E,E,E,E,E,ACUB,
37,North Carolina,1817,3,1994-05-04,23,Machine Premix Patch (placing premix with paver roller),E,G,General Pavement Studies,1,Asphalt Concrete on Unbound Granular Base,Out-of-study,O,1988-08-01,1995-11-18,,,E,E,E,E,E,ACUB,
37,North Carolina,1817,4,1995-11-18,43,Hot-Mix Recycled Asphalt Concrete Overlay,E,G,General Pavement Studies,6C,"AC Overlay with Modified Asphalt Cement on AC Pavement, No Milling",Out-of-study,O,1995-11-18,2016-10-01,,,E,E,E,E,E,ACUB,
37,North Carolina,1992,1,1990-01-31,,,E,G,General Pavement Studies,1,Asphalt Concrete on Unbound Granular Base,Out-of-study,O,1990-01-31,1996-09-01,,,E,E,E,E,E,ACUB,
37,North Carolina,1992,2,1996-09-01,43,Hot-Mix Recycled Asphalt Concrete Overlay,E,G,General Pavement Studies,6C,"AC Overlay with Modified Asphalt Cement on AC Pavement, No Milling",Out-of-study,O,1996-09-01,2011-08-01,,,E,E,E,E,E,ACUB,
37,North Carolina,2819,1,1988-08-01,,,E,G,General Pavement Studies,2,Asphalt Concrete on Bound Base,Out-of-study,O,1988-08-01,1992-06-08,,,E,E,E,E,E,ACATB,
37,North Carolina,2819,2,1992-06-08,"31,43","Aggregate Seal Coat, Hot-Mix Recycled Asphalt Concrete Overlay",E,G,General Pavement Studies,6C,"AC Overlay with Modified Asphalt Cement on AC Pavement, No Milling",Out-of-study,O,1992-06-08,2013-06-01,,,E,E,E,E,E,ACATB,
37,North Carolina,2824,1,1989-09-01,,,E,G,General Pavement Studies,2,Asphalt Concrete on Bound Base,Out-of-study,O,1989-09-01,1991-09-17,,,E,E,E,E,E,ACATB,
37,North Carolina,2824,2,1991-09-17,43,Hot-Mix Recycled Asphalt Concrete Overlay,E,G,General Pavement Studies,6C,"AC Overlay with Modified Asphalt Cement on AC Pavement, No Milling",Out-of-study,O,1991-09-17,2003-07-14,,,E,E,E,E,E,ACATB,
37,North Carolina,2825,1,1988-08-01,,,E,G,General Pavement Studies,2,Asphalt Concrete on Bound Base,Out-of-study,O,1988-08-01,2011-06-01,,,E,E,E,E,E,ACATB,
37,North Carolina,3008,1,1988-03-01,,,E,G,General Pavement Studies,3,Jointed Plain Concrete Pavement (JPCP),Out-of-study,O,1988-03-01,2002-05-01,,,E,E,E,E,E,JPCTB,
37,North Carolina,3011,1,1988-08-01,,,E,G,General Pavement Studies,3,Jointed Plain Concrete Pavement (JPCP),Out-of-study,O,1988-08-01,2006-04-01,,,E,E,E,E,E,JPCTB,
37,North Carolina,3044,1,1988-08-01,,,E,G,General Pavement Studies,3,Jointed Plain Concrete Pavement (JPCP),Out-of-study,O,1988-08-01,1995-07-18,,,E,E,E,E,E,JPCUB,
37,North Carolina,3807,1,1988-08-01,,,E,G,General Pavement Studies,3,Jointed Plain Concrete Pavement (JPCP),,,1988-08-01,,,,E,E,E,E,E,JPCTB,
37,North Carolina,3816,1,1988-08-01,,,E,G,General Pavement Studies,3,Jointed Plain Concrete Pavement (JPCP),Out-of-study,O,1988-08-01,2020-01-01,,,E,E,E,E,E,JPCTB,
37,North Carolina,5037,1,1988-08-01,,,E,G,General Pavement Studies,5,Continuously Reinforced Concrete Pavement (CRCP),Out-of-study,O,1988-08-01,2006-05-01,,,E,E,E,E,E,CRCP,
37,North Carolina,5826,1,1988-08-01,,,E,G,General Pavement Studies,5,Continuously Reinforced Concrete Pavement (CRCP),Out-of-study,O,1988-08-01,1995-11-30,,,E,E,E,E,E,CRCP,
37,North Carolina,5826,2,1995-11-30,19,Asphalt Concrete Overlay,E,G,General Pavement Studies,7B,"AC Overlay with Conventional Asphalt Cement on PCC Pavement, with CPR or No Pretreatment",Out-of-study,O,1995-11-30,2004-10-01,,,E,E,E,E,E,ACTB,
37,North Carolina,5827,1,1988-08-01,,,E,G,General Pavement Studies,5,Continuously Reinforced Concrete Pavement (CRCP),Out-of-study,O,1988-08-01,2003-03-01,,,E,E,E,E,E,CRCP,
37,North Carolina,5827,2,1998-09-15,6,Partial Depth Patching of PCC Pavement Other Than at Joint,E,G,General Pavement Studies,5,Continuously Reinforced Concrete Pavement (CRCP),Out-of-study,O,1988-08-01,2003-03-01,,,E,E,E,E,E,CRCP,
42,Pennsylvania,0600,1,1987-01-01,,,E,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,1987-01-01,2005-05-15,,,E,E,,E,E,,
42,Pennsylvania,0601,1,1987-01-01,,,E,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,1987-01-01,2005-05-15,,,E,E,E,E,E,JRCP,
42,Pennsylvania,0601,2,1990-06-01,54,Partial depth patching of PCC pavements at joints,E,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,1987-01-01,2005-05-15,,,E,E,E,E,E,JRCP,
42,Pennsylvania,0602,1,1987-01-01,,,E,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,1987-01-01,2005-05-15,,,E,E,E,E,E,JRCP,
42,Pennsylvania,0602,2,1994-05-01,54,Partial depth patching of PCC pavements at joints,E,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,1987-01-01,2005-05-15,,,E,E,E,E,E,JRCP,
42,Pennsylvania,0603,1,1987-01-01,,,E,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,1987-01-01,2005-05-15,,,E,E,E,E,E,JRCP,
42,Pennsylvania,0603,2,1992-08-18,"4,6,10,19,38,50","Full Depth Transverse Joint Repair Patch, Partial Depth Patching of PCC Pavement Other Than at Joint, AC Shoulder Restoration, Asphalt Concrete Overlay, Longitudinal Subdrains, Joint Load Transfer Restoration in PCC Pavements",E,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,1987-01-01,2005-05-15,,,E,E,E,E,E,ACPCC,
42,Pennsylvania,0604,1,1987-01-01,,,E,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,1987-01-01,2005-05-15,,,E,E,E,E,E,JRCP,
42,Pennsylvania,0604,2,1990-06-01,54,Partial depth patching of PCC pavements at joints,E,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,1987-01-01,2005-05-15,,,E,E,E,E,E,JRCP,
42,Pennsylvania,0605,1,1987-01-01,,,E,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,1987-01-01,2005-05-15,,,E,E,E,E,E,JRCP,
42,Pennsylvania,0605,2,1989-06-01,7,PCC Slab Replacement,E,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,1987-01-01,2005-05-15,,,E,E,E,E,E,JRCP,
42,Pennsylvania,0606,1,1987-01-01,,,E,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,1987-01-01,2005-05-15,,,E,E,E,E,E,JRCP,
42,Pennsylvania,0606,2,1992-08-18,"4,6,7,10,14,19,38,50","Full Depth Transverse Joint Repair Patch, Partial Depth Patching of PCC Pavement Other Than at Joint, PCC Slab Replacement, AC Shoulder Restoration, Pressure Grout Subsealing, Asphalt Concrete Overlay, Longitudinal Subdrains, Joint Load Transfer Restoration in PCC Pavements",E,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,1987-01-01,2005-05-15,,,E,E,E,E,E,ACPCC,
42,Pennsylvania,0607,1,1987-01-01,,,E,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,1987-01-01,2005-05-15,,,E,E,E,E,E,JRCP,
10,Delaware,0207,2,2006-06-01,3,Lane-Shoulder Longitudinal Joint Sealing,E,S,Specific Pavement Studies,2,"Strategic Study of Structural Factors for Rigid Pavements, new/reconstructed JPCC pavements",Out-of-study,O,1992-01-01,2016-04-01,,,E,E,E,E,E,JPCTB,
1,Alabama,C330,6,1998-05-15,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",E,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,1987-01-01,2003-06-15,,,E,E,E,E,E,ACUB,
1,Alabama,C330,7,2001-05-15,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",E,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,1987-01-01,2003-06-15,,,E,E,E,E,E,ACUB,
1,Alabama,C330,8,2002-05-15,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",E,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,1987-01-01,2003-06-15,,,E,E,E,E,E,ACUB,
47,Tennessee,0601,3,2002-05-15,"6,7","Partial Depth Patching of PCC Pavement Other Than at Joint, PCC Slab Replacement",E,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,1987-01-01,2004-05-01,,,E,E,E,E,E,JPCTB,
47,Tennessee,0601,4,2003-10-15,"6,7","Partial Depth Patching of PCC Pavement Other Than at Joint, PCC Slab Replacement",E,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,1987-01-01,2004-05-01,,,E,E,E,E,E,JPCTB,
1,Alabama,C350,3,1995-05-15,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",E,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,1987-01-01,1999-03-31,,,E,E,E,E,E,ACUB,
1,Alabama,C350,4,1997-05-15,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",E,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,1987-01-01,1999-03-31,,,E,E,E,E,E,ACUB,
5,Arkansas,0116,3,2004-06-15,22,Manual Premix Spot Patch (hand spreading and compacting with roller),E,S,Specific Pavement Studies,1,"Strategic Study of Structural Factors for Flexible Pavements, new/reconstructed AC pavements",Out-of-study,O,1993-01-01,2008-11-15,,,E,E,E,E,E,ACTB,
5,Arkansas,0118,3,2004-04-26,"1,25","Crack Sealing, Patch Pot Holes - Hand Spread, Compacted with Truck",E,S,Specific Pavement Studies,1,"Strategic Study of Structural Factors for Flexible Pavements, new/reconstructed AC pavements",Out-of-study,O,1993-01-01,2008-11-15,,,E,E,E,E,E,ACTB,
5,Arkansas,0119,2,1999-05-15,24,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",E,S,Specific Pavement Studies,1,"Strategic Study of Structural Factors for Flexible Pavements, new/reconstructed AC pavements",Out-of-study,O,1993-01-01,2004-06-15,,,E,E,E,E,E,ACATB,
47,Tennessee,0602,4,2001-08-15,6,Partial Depth Patching of PCC Pavement Other Than at Joint,E,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,1987-01-01,2004-05-01,,,E,E,E,E,E,JPCTB,
5,Arkansas,0120,2,1999-05-15,24,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",E,S,Specific Pavement Studies,1,"Strategic Study of Structural Factors for Flexible Pavements, new/reconstructed AC pavements",Out-of-study,O,1993-01-01,2004-06-15,,,E,E,E,E,E,ACATB,
5,Arkansas,0124,3,2004-04-26,1,Crack Sealing,E,S,Specific Pavement Studies,1,"Strategic Study of Structural Factors for Flexible Pavements, new/reconstructed AC pavements",Out-of-study,O,1993-01-01,2008-11-15,,,E,E,E,E,E,ACATB,
5,Arkansas,0213,4,2003-11-15,6,Partial Depth Patching of PCC Pavement Other Than at Joint,E,S,Specific Pavement Studies,2,"Strategic Study of Structural Factors for Rigid Pavements, new/reconstructed JPCC pavements",Out-of-study,O,1993-09-01,2008-11-15,,,E,E,E,E,E,JPCUB,
47,Tennessee,0602,5,2002-05-15,"6,7","Partial Depth Patching of PCC Pavement Other Than at Joint, PCC Slab Replacement",E,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,1987-01-01,2004-05-01,,,E,E,E,E,E,JPCTB,
47,Tennessee,0602,6,2003-10-15,6,Partial Depth Patching of PCC Pavement Other Than at Joint,E,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,1987-01-01,2004-05-01,,,E,E,E,E,E,JPCTB,
47,Tennessee,1023,4,2001-09-15,1,Crack Sealing,E,G,General Pavement Studies,6B,"AC Overlay with Conventional Asphalt Cement on AC Pavement, No Milling",Out-of-study,O,1994-08-25,2005-07-15,,,E,E,E,E,E,ACATB,
5,Arkansas,A601,7,2005-07-12,22,Manual Premix Spot Patch (hand spreading and compacting with roller),E,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,1987-01-01,2012-11-15,,,E,E,E,E,E,JPCTB,
47,Tennessee,2001,4,2000-09-15,19,Asphalt Concrete Overlay,E,G,General Pavement Studies,6D,"Multiple AC Overlays with Conventional Asphalt Cement on AC Pavement, No Milling",Out-of-study,O,2000-09-15,2014-10-15,,,E,E,E,E,E,ACATB,
47,Tennessee,3101,3,1998-05-15,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",E,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,1995-09-01,2009-07-15,,,E,E,E,E,E,ACTB,
47,Tennessee,3108,3,2001-05-15,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",E,G,General Pavement Studies,6B,"AC Overlay with Conventional Asphalt Cement on AC Pavement, No Milling",Out-of-study,O,1989-11-01,2005-07-15,,,E,E,E,E,E,ACTB,
47,Tennessee,3108,4,2001-09-15,1,Crack Sealing,E,G,General Pavement Studies,6B,"AC Overlay with Conventional Asphalt Cement on AC Pavement, No Milling",Out-of-study,O,1989-11-01,2005-07-15,,,E,E,E,E,E,ACTB,
47,Tennessee,9025,3,1995-09-05,"55,19","Asphalt Concrete Overlay, Mill Existing Pavement and Overlay with Hot-Mix Recycled AC",E,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,1995-09-05,2009-07-15,,,E,E,E,E,E,ACATB,
12,Florida,1370,4,1999-09-15,24,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",E,G,General Pavement Studies,1,Asphalt Concrete on Unbound Granular Base,Out-of-study,O,1987-01-01,2000-08-15,,,E,E,E,E,E,ACUB,
12,Florida,1370,5,2000-08-15,"55,19","Asphalt Concrete Overlay, Mill Existing Pavement and Overlay with Hot-Mix Recycled AC",E,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,2000-08-15,2015-04-24,,,E,E,E,E,E,ACUB,
47,Tennessee,A310,3,1992-05-15,33,Slurry Seal Coat,E,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,1987-01-01,1995-09-01,,,E,E,E,E,E,ACTB,
47,Tennessee,A320,3,1994-05-15,24,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",E,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,1987-01-01,1995-09-01,,,E,E,E,E,E,ACTB,
47,Tennessee,C350,3,1992-05-15,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",E,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,1987-01-01,1994-08-25,,,E,E,E,E,E,ACATB,
47,Tennessee,C350,4,1994-05-15,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",E,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,1987-01-01,1994-08-25,,,E,E,E,E,E,ACATB,
