,SHRP_ID,STATE_CODE,VISIT_DATE,IRI_LEFT_WHEEL_PATH,IRI_RIGHT_WHEEL_PATH,AADT_ALL_VEHIC,MEPDG_TRANS_CRACK_LENGTH_AC,Mean_IRI,IRI_condition,year,initial_IRI,AADT,crack,construction_time
11802,0704,22,1995-02-06,1.1046000004,1.0666000126,-1.0,-1.0,1.0856000065,2.0,1995,1.4354999899999998,,,27
11795,0704,19,1997-08-07,0.7802000166,0.9210000038,3605.65,-1.0,0.8506000102,2.0,1997,1.4354999899999998,3605.65,,25
11808,0704,27,1997-08-04,0.7535999894,0.8595999954,2931.75,-1.0,0.8065999924,2.0,1997,1.4354999899999998,2931.75,,25
11818,0704,29,1997-03-16,2.1223999976,2.4606000424000003,4477.8,-1.0,2.29150002,1.0,1997,1.4354999899999998,4477.8,,25
11809,0704,27,1998-10-01,0.770600009,0.880799985,2931.75,-1.0,0.8256999970000001,2.0,1998,1.4354999899999998,2931.75,,24
11819,0704,29,1998-04-09,2.0019999982,2.4269999504,4477.8,-1.0,2.2144999743,1.0,1998,1.4354999899999998,4477.8,,24
11796,0704,19,1999-06-17,0.7650000096,0.9440000058,3605.65,-1.0,0.8545000077,2.0,1999,1.4354999899999998,3605.65,,23
11810,0704,27,1999-06-11,0.7148000002,0.8558000088,2931.75,-1.0,0.7853000045,2.0,1999,1.4354999899999998,2931.75,,23
11820,0704,29,1999-02-15,2.2208000186,2.5608000756,4477.8,-1.0,2.3908000471,1.0,1999,1.4354999899999998,4477.8,,23
11797,0704,19,2000-05-17,0.7644000174000001,0.9139999984,3605.65,-1.0,0.8392000079,2.0,2000,1.4354999899999998,3605.65,,22
11811,0704,27,2000-03-11,0.7218000054,0.8503999948000001,2931.75,-1.0,0.7861000001,2.0,2000,1.4354999899999998,2931.75,,22
11821,0704,29,2000-01-21,2.2427999974,2.49199996,4477.8,-1.0,2.3673999787,1.0,2000,1.4354999899999998,4477.8,,22
11798,0704,19,2001-08-12,0.8212000014,1.000999999,3605.65,-1.0,0.9111000002,2.0,2001,1.4354999899999998,3605.65,,21
11812,0704,27,2001-07-15,0.7577999950000001,0.874000001,2931.75,-1.0,0.815899998,2.0,2001,1.4354999899999998,2931.75,,21
11822,0704,29,2001-04-17,2.270599985,2.546200037,4477.8,-1.0,2.4084000110000003,1.0,2001,1.4354999899999998,4477.8,,21
11823,0704,29,2002-02-19,2.3456000328,2.6108000756000003,4477.8,-1.0,2.4782000542000002,1.0,2002,1.4354999899999998,4477.8,,20
11803,0704,22,2004-10-15,1.2593999862,1.157399988,-1.0,-1.0,1.2083999871,2.0,2004,1.4354999899999998,,,18
11813,0704,27,2004-10-12,0.8499999880000001,0.9197999952,2931.75,-1.0,0.8848999916,2.0,2004,1.4354999899999998,2931.75,,18
11824,0704,29,2004-03-24,2.8638000012,2.745200014,4477.8,-1.0,2.8045000075999997,0.0,2004,1.4354999899999998,4477.8,,18
11814,0704,27,2005-05-17,0.8248000026,0.8531999946,2931.75,-1.0,0.8389999986,2.0,2005,1.4354999899999998,2931.75,,17
11799,0704,19,2009-06-01,0.771999991,0.9095999958,3605.65,-1.0,0.8407999934,2.0,2009,1.4354999899999998,3605.65,,13
11836,0705,27,1990-06-24,1.0134000062,1.0906000138,2931.75,-1.0,1.05200001,2.0,1990,1.05200001,2931.75,,32
11848,0705,29,1990-04-06,2.8893999578,3.0766000272,4477.8,-1.0,2.9829999925,0.0,1990,1.05200001,4477.8,,32
11837,0705,27,1991-08-09,0.9074,1.2957999944,2931.75,-1.0,1.1015999972000001,2.0,1991,1.05200001,2931.75,,31
11849,0705,29,1991-03-13,1.074600005,1.9595999956,4477.8,-1.0,1.5171000003000001,1.0,1991,1.05200001,4477.8,,31
11825,0705,19,1992-05-10,1.3055999994,1.2957999945999998,3605.65,-1.0,1.300699997,2.0,1992,1.05200001,3605.65,,30
11832,0705,22,1992-03-25,1.5217999934,1.7363999845999998,-1.0,-1.0,1.6290999889999997,1.0,1992,1.05200001,,,30
11838,0705,27,1992-10-31,0.9550000074,1.1865999938,2931.75,-1.0,1.0708000006,2.0,1992,1.05200001,2931.75,,30
11850,0705,29,1992-02-18,1.2297999858000002,2.1090000154000004,4477.8,-1.0,1.6694000006000003,1.0,1992,1.05200001,4477.8,,30
11826,0705,19,1993-11-30,0.8309999942000001,1.1721999644,3605.65,-1.0,1.0015999793,2.0,1993,1.05200001,3605.65,,29
11833,0705,22,1993-01-08,1.3217999936,1.3111999986,-1.0,-1.0,1.3164999961000001,2.0,1993,1.05200001,,,29
11839,0705,27,1993-11-20,0.90349999075,1.2212499975,2931.75,-1.0,1.062374994125,2.0,1993,1.05200001,2931.75,,29
11840,0705,27,1994-07-28,0.9747999908,1.1134000182,2931.75,-1.0,1.0441000045,2.0,1994,1.05200001,2931.75,,28
11851,0705,29,1994-03-16,1.3833999872,2.2126000402,4477.8,-1.0,1.7980000136999998,1.0,1994,1.05200001,4477.8,,28
11834,0705,22,1995-02-06,1.3734000204,1.3143999814,-1.0,-1.0,1.3439000009000002,2.0,1995,1.05200001,,,27
11827,0705,19,1997-08-07,0.8301999928000001,1.0987999678,3605.65,-1.0,0.9644999803000001,2.0,1997,1.05200001,3605.65,,25
11841,0705,27,1997-08-04,1.0051999928000002,1.141200018,2931.75,-1.0,1.0732000054,2.0,1997,1.05200001,2931.75,,25
11852,0705,29,1997-03-16,1.4992000103999998,2.3612000464,4477.8,-1.0,1.9302000283999998,1.0,1997,1.05200001,4477.8,,25
11842,0705,27,1998-10-01,1.0228000162000002,1.1906000138,2931.75,-1.0,1.106700015,2.0,1998,1.05200001,2931.75,,24
11853,0705,29,1998-04-09,1.3352000236,2.3573999882,4477.8,-1.0,1.8463000058999999,1.0,1998,1.05200001,4477.8,,24
11828,0705,19,1999-06-17,0.8247999906000001,1.1330000164,3605.65,-1.0,0.9789000035000001,2.0,1999,1.05200001,3605.65,,23
11843,0705,27,1999-06-11,0.9806000114,1.1384000064,2931.75,-1.0,1.0595000089,2.0,1999,1.05200001,2931.75,,23
11854,0705,29,1999-02-15,1.5700000046,2.4888000012,4477.8,-1.0,2.0294000029,1.0,1999,1.05200001,4477.8,,23
11829,0705,19,2000-05-17,0.8002000093999999,1.0441999912,3605.65,-1.0,0.9222000002999999,2.0,2000,1.05200001,3605.65,,22
11844,0705,27,2000-03-11,0.973000002,1.108399987,2931.75,-1.0,1.0406999945000002,2.0,2000,1.05200001,2931.75,,22
11855,0705,29,2000-01-21,1.4774000166,2.3944000246000003,4477.8,-1.0,1.9359000206,1.0,2000,1.05200001,4477.8,,22
11830,0705,19,2001-08-12,0.8468000053999999,1.1784000158,3605.65,-1.0,1.0126000106,2.0,2001,1.05200001,3605.65,,21
11845,0705,27,2001-07-15,1.0035999894,1.1522000074,2931.75,-1.0,1.0778999984,2.0,2001,1.05200001,2931.75,,21
11856,0705,29,2001-04-17,1.4875999928,2.456799984,4477.8,-1.0,1.9721999883999999,1.0,2001,1.05200001,4477.8,,21
11857,0705,29,2002-02-19,1.5493999958,2.5806000234,4477.8,-1.0,2.0650000096000003,1.0,2002,1.05200001,4477.8,,20
11835,0705,22,2004-10-15,1.6371999980000005,1.3655999898000002,-1.0,-1.0,1.5013999939000002,1.0,2004,1.05200001,,,18
11846,0705,27,2004-10-11,0.9979999898,1.1974000214,2931.75,-1.0,1.0977000056000001,2.0,2004,1.05200001,2931.75,,18
11858,0705,29,2004-03-24,1.7074000122000002,2.4888000012,4477.8,-1.0,2.0981000067,1.0,2004,1.05200001,4477.8,,18
11847,0705,27,2005-05-17,1.0149999978,1.1835999728000002,2931.75,-1.0,1.0992999853,2.0,2005,1.05200001,2931.75,,17
11831,0705,19,2009-06-01,0.8203999996,1.0455999852,3605.65,-1.0,0.9329999924,2.0,2009,1.05200001,3605.65,,13
11870,0706,27,1990-06-24,1.3434000254,1.3898000002,2931.75,-1.0,1.3666000128,2.0,1990,1.3666000128,2931.75,,32
11882,0706,29,1990-04-06,3.4255999566,3.8248000146,4477.8,-1.0,3.6251999856,0.0,1990,1.3666000128,4477.8,,32
11871,0706,27,1991-08-09,1.051400018,0.9036000014,2931.75,-1.0,0.9775000097,2.0,1991,1.3666000128,2931.75,,31
11883,0706,29,1991-03-13,1.5535999774,1.8167999744,4477.8,-1.0,1.6851999759,1.0,1991,1.3666000128,4477.8,,31
11859,0706,19,1992-05-10,2.1481999872,2.4632000924,3605.65,-1.0,2.3057000398,1.0,1992,1.3666000128,3605.65,,30
11866,0706,22,1992-03-26,1.9822000026,1.8019999978,-1.0,-1.0,1.8921000002000001,1.0,1992,1.3666000128,,,30
11872,0706,27,1992-10-31,1.252399993,1.0034000038,2931.75,-1.0,1.1278999984,2.0,1992,1.3666000128,2931.75,,30
11884,0706,29,1992-02-18,1.5168000222,1.835800028,4477.8,-1.0,1.6763000251,1.0,1992,1.3666000128,4477.8,,30
11860,0706,19,1993-11-30,0.8955999972,1.3187999966,3605.65,-1.0,1.1071999969,2.0,1993,1.3666000128,3605.65,,29
11867,0706,22,1993-01-08,1.1513999942,1.1267999886,-1.0,-1.0,1.1390999914,2.0,1993,1.3666000128,,,29
11873,0706,27,1993-11-20,1.1389999985,1.03400000925,2931.75,-1.0,1.086500003875,2.0,1993,1.3666000128,2931.75,,29
11874,0706,27,1994-07-28,1.1160000086,0.9639999988,2931.75,-1.0,1.0400000037,2.0,1994,1.3666000128,2931.75,,28
11885,0706,29,1994-03-16,1.6252000094,1.8930000066,4477.8,-1.0,1.7591000079999999,1.0,1994,1.3666000128,4477.8,,28
11868,0706,22,1995-02-06,1.1412000178,1.1399999856,-1.0,-1.0,1.1406000017,2.0,1995,1.3666000128,,,27
11861,0706,19,1997-08-07,0.9065999984,1.2092000008,3605.65,-1.0,1.0578999996,2.0,1997,1.3666000128,3605.65,,25
11875,0706,27,1997-08-04,1.1875999928,0.9639999986,2931.75,-1.0,1.0757999957,2.0,1997,1.3666000128,2931.75,,25
11886,0706,29,1997-03-16,1.624000001,2.0546000004,4477.8,-1.0,1.8393000006999998,1.0,1997,1.3666000128,4477.8,,25
11876,0706,27,1998-10-01,1.2289999962,1.0147999884,2931.75,-1.0,1.1218999923,2.0,1998,1.3666000128,2931.75,,24
11887,0706,29,1998-04-09,1.657799983,2.224799967,4477.8,-1.0,1.9412999750000002,1.0,1998,1.3666000128,4477.8,,24
11862,0706,19,1999-06-17,0.921000004,1.2374000070000002,3605.65,-1.0,1.0792000055000002,2.0,1999,1.3666000128,3605.65,,23
11877,0706,27,1999-06-11,1.1690000058,0.9758000016,2931.75,-1.0,1.0724000037,2.0,1999,1.3666000128,2931.75,,23
11888,0706,29,1999-02-15,1.6840000152,2.3774000168,4477.8,-1.0,2.030700016,1.0,1999,1.3666000128,4477.8,,23
11863,0706,19,2000-05-17,0.8950000046,1.1690000058,3605.65,-1.0,1.0320000052,2.0,2000,1.3666000128,3605.65,,22
11878,0706,27,2000-03-11,1.2154000044,1.0854000092,2931.75,-1.0,1.1504000068,2.0,2000,1.3666000128,2931.75,,22
11889,0706,29,2000-01-21,1.7808000086,2.6386000156,4477.8,-1.0,2.2097000121,1.0,2000,1.3666000128,4477.8,,22
11864,0706,19,2001-08-12,0.9310000062,1.294000006,3605.65,-1.0,1.1125000061,2.0,2001,1.3666000128,3605.65,,21
11879,0706,27,2001-07-15,1.219599986,1.0357999564,2931.75,-1.0,1.1276999712,2.0,2001,1.3666000128,2931.75,,21
11869,0706,22,2004-10-15,1.2044000148,1.1950000048,-1.0,-1.0,1.1997000098,2.0,2004,1.3666000128,,,18
11880,0706,27,2004-10-11,1.2231999876,1.0586000204,2931.75,-1.0,1.140900004,2.0,2004,1.3666000128,2931.75,,18
11881,0706,27,2005-05-17,1.2555999994,1.1180000068,2931.75,-1.0,1.1868000031000001,2.0,2005,1.3666000128,2931.75,,17
11865,0706,19,2009-06-01,0.920599997,1.2197999954,3605.65,-1.0,1.0701999962,2.0,2009,1.3666000128,3605.65,,13
11901,0707,27,1990-06-24,1.3855999948000002,1.7039999962,2931.75,-1.0,1.5447999955,1.0,1990,1.5447999955,2931.75,,32
11913,0707,29,1990-04-06,3.2004000188,3.6287999628,4477.8,-1.0,3.4145999908,0.0,1990,1.5447999955,4477.8,,32
11902,0707,27,1991-08-09,0.8845999956,0.9562000154,2931.75,-1.0,0.9204000055,2.0,1991,1.5447999955,2931.75,,31
11914,0707,29,1991-03-13,1.1002000094,1.6790000198,4477.8,-1.0,1.3896000146,2.0,1991,1.5447999955,4477.8,,31
11890,0707,19,1992-05-10,1.6920000078,1.7836000206000002,3605.65,-1.0,1.7378000142,1.0,1992,1.5447999955,3605.65,,30
11897,0707,22,1992-03-26,1.776799989,1.8798000098,-1.0,-1.0,1.8282999994,1.0,1992,1.5447999955,,,30
11903,0707,27,1992-10-31,1.174600029,1.1233999966,2931.75,-1.0,1.1490000128,2.0,1992,1.5447999955,2931.75,,30
11915,0707,29,1992-02-18,1.1960000038,1.7913999796,4477.8,-1.0,1.4936999917,2.0,1992,1.5447999955,4477.8,,30
11891,0707,19,1993-11-30,0.8493999958,1.0016000032,3605.65,-1.0,0.9254999995000001,2.0,1993,1.5447999955,3605.65,,29
11898,0707,22,1993-01-08,1.2877999784,1.2457999946,-1.0,-1.0,1.2667999865000001,2.0,1993,1.5447999955,,,29
11904,0707,27,1993-11-20,1.092750013,1.136500001,2931.75,-1.0,1.114625007,2.0,1993,1.5447999955,2931.75,,29
11905,0707,27,1994-07-28,0.990200007,0.9751999854,2931.75,-1.0,0.9826999962,2.0,1994,1.5447999955,2931.75,,28
11916,0707,29,1994-03-16,1.2708000182,1.7708000182,4477.8,-1.0,1.5208000182,1.0,1994,1.5447999955,4477.8,,28
11899,0707,22,1995-02-06,1.1786000014,1.156000042,-1.0,-1.0,1.1673000217,2.0,1995,1.5447999955,,,27
11892,0707,19,1997-08-07,0.8712000014000001,0.9373999952,3605.65,-1.0,0.9042999983,2.0,1997,1.5447999955,3605.65,,25
11906,0707,27,1997-08-04,1.1261999846,1.1257999896,2931.75,-1.0,1.1259999871,2.0,1997,1.5447999955,2931.75,,25
11917,0707,29,1997-03-16,1.4069999934,1.937799978,4477.8,-1.0,1.6723999856999998,1.0,1997,1.5447999955,4477.8,,25
11907,0707,27,1998-10-01,1.453399992,1.3481999872,2931.75,-1.0,1.4007999895999999,2.0,1998,1.5447999955,2931.75,,24
11918,0707,29,1998-04-09,1.3766000034,2.0462000608,4477.8,-1.0,1.7114000321,1.0,1998,1.5447999955,4477.8,,24
11893,0707,19,1999-06-17,0.896000004,0.9618000152,3605.65,-1.0,0.9289000096,2.0,1999,1.5447999955,3605.65,,23
11908,0707,27,1999-06-11,1.4370000124,1.4017999888,2931.75,-1.0,1.4194000006,2.0,1999,1.5447999955,2931.75,,23
11919,0707,29,1999-02-15,1.4709999798,2.260199976,4477.8,-1.0,1.8655999779,1.0,1999,1.5447999955,4477.8,,23
11894,0707,19,2000-05-17,0.8850000024,0.9349999906,3605.65,-1.0,0.9099999965000001,2.0,2000,1.5447999955,3605.65,,22
11909,0707,27,2000-03-11,1.5732000114,1.5233999965999998,2931.75,-1.0,1.548300004,1.0,2000,1.5447999955,2931.75,,22
11920,0707,29,2000-01-21,1.5302000046,2.3949999812,4477.8,-1.0,1.9625999929,1.0,2000,1.5447999955,4477.8,,22
11895,0707,19,2001-08-12,0.9052000044,1.0201999902,3605.65,-1.0,0.9626999973000001,2.0,2001,1.5447999955,3605.65,,21
11910,0707,27,2001-07-15,1.9542000054,1.7300000191999998,2931.75,-1.0,1.8421000123,1.0,2001,1.5447999955,2931.75,,21
11900,0707,22,2004-10-15,1.1387999772,1.1001999856,-1.0,-1.0,1.1194999814,2.0,2004,1.5447999955,,,18
11911,0707,27,2004-10-11,3.0622000692,2.1680000306,2931.75,-1.0,2.6151000499,1.0,2004,1.5447999955,2931.75,,18
11912,0707,27,2005-05-17,2.164400053,1.7225999832,2931.75,-1.0,1.9435000181,1.0,2005,1.5447999955,2931.75,,17
11896,0707,19,2009-06-01,0.9003999948000001,1.4026000024,3605.65,-1.0,1.1514999986,2.0,2009,1.5447999955,3605.65,,13
11933,0708,27,1990-06-24,1.260199976,1.5559999944,2931.75,-1.0,1.4080999852,2.0,1990,1.4080999852,2931.75,,32
11945,0708,29,1990-04-06,2.9880000116,2.959200001,4477.8,-1.0,2.9736000063,0.0,1990,1.4080999852,4477.8,,32
11934,0708,27,1991-08-09,0.8911999944,0.936800015,2931.75,-1.0,0.9140000047,2.0,1991,1.4080999852,2931.75,,31
11946,0708,29,1991-03-13,1.6217999935999998,2.1965999604,4477.8,-1.0,1.9091999769999999,1.0,1991,1.4080999852,4477.8,,31
11921,0708,19,1992-05-10,1.088800001,1.2812000036,3605.65,-1.0,1.1850000023,2.0,1992,1.4080999852,3605.65,,30
11929,0708,22,1992-03-26,2.172599983,2.0638000488,-1.0,-1.0,2.1182000159000003,1.0,1992,1.4080999852,,,30
11935,0708,27,1992-10-31,1.2143999814000002,1.1802000044,2931.75,-1.0,1.1972999929,2.0,1992,1.4080999852,2931.75,,30
11947,0708,29,1992-02-18,1.6636000156,2.2286000252,4477.8,-1.0,1.9461000203999999,1.0,1992,1.4080999852,4477.8,,30
11922,0708,19,1993-11-30,0.859799993,0.8928000091999999,3605.65,-1.0,0.8763000011,2.0,1993,1.4080999852,3605.65,,29
11930,0708,22,1993-01-08,1.0257999896,1.0190000058000002,-1.0,-1.0,1.0223999977,2.0,1993,1.4080999852,,,29
11936,0708,27,1993-11-20,1.07524997,1.13499999025,2931.75,-1.0,1.105124980125,2.0,1993,1.4080999852,2931.75,,29
11937,0708,27,1994-07-28,1.0057999968,1.0761999846,2931.75,-1.0,1.0409999907,2.0,1994,1.4080999852,2931.75,,28
11948,0708,29,1994-03-16,1.8525999784,2.328399992,4477.8,-1.0,2.0904999852,1.0,1994,1.4080999852,4477.8,,28
11931,0708,22,1995-02-06,1.0303999901999998,1.0648000002,-1.0,-1.0,1.0475999952,2.0,1995,1.4080999852,,,27
11923,0708,19,1997-08-07,0.9148000122,0.8838000060000001,3605.65,-1.0,0.8993000091000001,2.0,1997,1.4080999852,3605.65,,25
11938,0708,27,1997-08-04,1.2200000048,1.3778000116,2931.75,-1.0,1.2989000082,2.0,1997,1.4080999852,2931.75,,25
11949,0708,29,1997-03-16,1.8052000286000005,2.3920000078,4477.8,-1.0,2.0986000182000004,1.0,1997,1.4080999852,4477.8,,25
11924,0708,19,1998-10-09,0.8993999958,0.8552000046,3605.65,-1.0,0.8773000002,2.0,1998,1.4080999852,3605.65,,24
11939,0708,27,1998-10-01,1.6165999889999998,1.4688000202,2931.75,-1.0,1.5427000046,1.0,1998,1.4080999852,2931.75,,24
11950,0708,29,1998-04-09,1.7380000114,2.525600004,4477.8,-1.0,2.1318000077,1.0,1998,1.4080999852,4477.8,,24
11925,0708,19,1999-06-17,0.9067999958,0.901999998,3605.65,-1.0,0.9043999969000001,2.0,1999,1.4080999852,3605.65,,23
11940,0708,27,1999-06-11,1.417999983,1.5522000314,2931.75,-1.0,1.4851000072,2.0,1999,1.4080999852,2931.75,,23
11951,0708,29,1999-02-15,1.8553999902,2.5329999926,4477.8,-1.0,2.1941999914,1.0,1999,1.4080999852,4477.8,,23
11926,0708,19,2000-05-17,0.8820000052000001,0.8511999962000001,3605.65,-1.0,0.8666000007000001,2.0,2000,1.4080999852,3605.65,,22
11941,0708,27,2000-03-11,1.5527999877999998,1.4955999852,2931.75,-1.0,1.5241999864999998,1.0,2000,1.4080999852,2931.75,,22
11952,0708,29,2000-01-21,1.8963999986,2.6389999868,4477.8,-1.0,2.2676999927,1.0,2000,1.4080999852,4477.8,,22
11927,0708,19,2001-08-12,0.9174000026,0.9109999898,3605.65,-1.0,0.9141999962,2.0,2001,1.4080999852,3605.65,,21
11942,0708,27,2001-07-15,1.7809999944,1.8359999894,2931.75,-1.0,1.8084999919,1.0,2001,1.4080999852,2931.75,,21
11953,0708,29,2001-04-17,1.8717999936,2.7272000312,4477.8,-1.0,2.2995000124000002,1.0,2001,1.4080999852,4477.8,,21
11954,0708,29,2002-02-19,1.909800005,2.7472000596,4477.8,-1.0,2.3285000323,1.0,2002,1.4080999852,4477.8,,20
11932,0708,22,2004-10-15,1.0374000072,1.0727999925999998,-1.0,-1.0,1.0550999999,2.0,2004,1.4080999852,,,18
11943,0708,27,2004-10-11,1.6536000014,1.7145999669999998,2931.75,-1.0,1.6840999842,1.0,2004,1.4080999852,2931.75,,18
11955,0708,29,2004-03-24,1.9480000258,2.7092000486,4477.8,-1.0,2.3286000372,1.0,2004,1.4080999852,4477.8,,18
11944,0708,27,2005-05-17,1.7532000064000002,1.9666000124,2931.75,-1.0,1.8599000094,1.0,2005,1.4080999852,2931.75,,17
11928,0708,19,2009-06-01,0.8827999951999999,0.8695999982,3605.65,-1.0,0.8761999966999999,2.0,2009,1.4080999852,3605.65,,13
11968,0709,27,1990-06-24,1.0448000192,1.0111999868,2931.75,-1.0,1.0280000029999998,2.0,1990,1.0280000029999998,2931.75,,32
11969,0709,27,1991-08-09,0.960799992,1.1480000018,2931.75,-1.0,1.0543999969,2.0,1991,1.0280000029999998,2931.75,,31
11980,0709,29,1991-03-13,1.3072000026,1.5960000036,4477.8,-1.0,1.4516000030999998,2.0,1991,1.0280000029999998,4477.8,,31
11956,0709,19,1992-05-10,1.500600004,1.745800018,3605.65,-1.0,1.623200011,1.0,1992,1.0280000029999998,3605.65,,30
11964,0709,22,1992-03-26,1.459000015,1.5257999898,-1.0,-1.0,1.4924000024000001,2.0,1992,1.0280000029999998,,,30
11970,0709,27,1992-10-31,1.1646000386000002,1.217600012,2931.75,-1.0,1.1911000253,2.0,1992,1.0280000029999998,2931.75,,30
11981,0709,29,1992-02-18,1.3684000016,1.6784000158,4477.8,-1.0,1.5234000087,1.0,1992,1.0280000029999998,4477.8,,30
11957,0709,19,1993-11-30,1.0411999702,1.2164000036,3605.65,-1.0,1.1287999869,2.0,1993,1.0280000029999998,3605.65,,29
11965,0709,22,1993-01-08,1.2604000092,1.1590000152,-1.0,-1.0,1.2097000122,2.0,1993,1.0280000029999998,,,29
11971,0709,27,1993-11-20,1.052249998,1.2067500055,2931.75,-1.0,1.1295000017499999,2.0,1993,1.0280000029999998,2931.75,,29
11972,0709,27,1994-07-28,1.0743999958,1.0808000088,2931.75,-1.0,1.0776000023,2.0,1994,1.0280000029999998,2931.75,,28
11982,0709,29,1994-03-16,1.4833999872,1.697999978,4477.8,-1.0,1.5906999826,1.0,1994,1.0280000029999998,4477.8,,28
11966,0709,22,1995-02-06,1.2408000231999998,1.2318000076,-1.0,-1.0,1.2363000154,2.0,1995,1.0280000029999998,,,27
11958,0709,19,1997-08-07,1.1094000102,1.1638000012,3605.65,-1.0,1.1366000057,2.0,1997,1.0280000029999998,3605.65,,25
11973,0709,27,1997-08-04,1.1601999998,1.2375999928,2931.75,-1.0,1.1988999963000002,2.0,1997,1.0280000029999998,2931.75,,25
11983,0709,29,1997-03-16,1.45,1.828399992,4477.8,-1.0,1.6391999959999999,1.0,1997,1.0280000029999998,4477.8,,25
11959,0709,19,1998-10-09,1.1085999964,1.1552000046,3605.65,-1.0,1.1319000005,2.0,1998,1.0280000029999998,3605.65,,24
11974,0709,27,1998-10-01,1.2282000066,1.3154000046,2931.75,-1.0,1.2718000056,2.0,1998,1.0280000029999998,2931.75,,24
11984,0709,29,1998-04-09,1.3454000232,1.8121999982,4477.8,-1.0,1.5788000107000002,1.0,1998,1.0280000029999998,4477.8,,24
11960,0709,19,1999-06-17,1.1184000014,1.1660000086,3605.65,-1.0,1.1422000049999999,2.0,1999,1.0280000029999998,3605.65,,23
11975,0709,27,1999-06-11,1.1536000252,1.2223999738,2931.75,-1.0,1.1879999995000001,2.0,1999,1.0280000029999998,2931.75,,23
11985,0709,29,1999-02-15,1.5013999938000002,1.8908000232,4477.8,-1.0,1.6961000085000002,1.0,1999,1.0280000029999998,4477.8,,23
11961,0709,19,2000-05-17,1.096200037,1.143999982,3605.65,-1.0,1.1201000095,2.0,2000,1.0280000029999998,3605.65,,22
11976,0709,27,2000-03-11,1.1953999759999998,1.3177999972,2931.75,-1.0,1.2565999866,2.0,2000,1.0280000029999998,2931.75,,22
11986,0709,29,2000-01-21,1.4605999708,1.8462000132,4477.8,-1.0,1.653399992,1.0,2000,1.0280000029999998,4477.8,,22
11962,0709,19,2001-08-12,1.1149999856,1.1948000192,3605.65,-1.0,1.1549000023999998,2.0,2001,1.0280000029999998,3605.65,,21
11977,0709,27,2001-07-15,1.2114000082,1.3583999872,2931.75,-1.0,1.2848999977000002,2.0,2001,1.0280000029999998,2931.75,,21
11987,0709,29,2001-04-17,1.4313999652,1.9092000006,4477.8,-1.0,1.6702999829,1.0,2001,1.0280000029999998,4477.8,,21
11988,0709,29,2002-02-19,1.4254000188,1.9046000004,4477.8,-1.0,1.6650000096,1.0,2002,1.0280000029999998,4477.8,,20
11967,0709,22,2004-10-15,1.390599966,1.301399994,-1.0,-1.0,1.34599998,2.0,2004,1.0280000029999998,,,18
11978,0709,27,2004-10-11,1.235800004,1.3181999919999998,2931.75,-1.0,1.276999998,2.0,2004,1.0280000029999998,2931.75,,18
11989,0709,29,2004-03-24,1.45,1.9079999922,4477.8,-1.0,1.6789999961,1.0,2004,1.0280000029999998,4477.8,,18
11979,0709,27,2005-05-17,1.212800002,1.3599999904,2931.75,-1.0,1.2863999962000001,2.0,2005,1.0280000029999998,2931.75,,17
11963,0709,19,2009-06-01,1.0876000164,1.1465999842,3605.65,-1.0,1.1171000003,2.0,2009,1.0280000029999998,3605.65,,13
11997,0759,27,1990-06-24,1.2406000138,1.295200014,2931.75,-1.0,1.2679000138999998,2.0,1990,1.2679000138999998,2931.75,,32
12009,0759,29,1990-04-06,3.016800022,3.1013999942,4477.8,435.75714285714287,3.0591000080999997,0.0,1990,1.2679000138999998,4477.8,435.75714285714287,32
11998,0759,27,1991-08-09,0.9629999876,0.9428000094,2931.75,-1.0,0.9528999985,2.0,1991,1.2679000138999998,2931.75,,31
12010,0759,29,1991-03-13,1.7287999868,1.5840000154,4477.8,435.75714285714287,1.6564000011,1.0,1991,1.2679000138999998,4477.8,435.75714285714287,31
11990,0759,19,1992-05-10,1.6549999954,1.7388000012,3605.65,-1.0,1.6968999983000002,1.0,1992,1.2679000138999998,3605.65,,30
11999,0759,27,1992-10-31,1.0664000034,0.9258000016,2931.75,-1.0,0.9961000025,2.0,1992,1.2679000138999998,2931.75,,30
12011,0759,29,1992-02-18,1.8308000088,1.6818000080000002,4477.8,435.75714285714287,1.7563000084000002,1.0,1992,1.2679000138999998,4477.8,435.75714285714287,30
11991,0759,19,1993-11-30,1.1012000322,1.1539999964,3605.65,-1.0,1.1276000143,2.0,1993,1.2679000138999998,3605.65,,29
12000,0759,27,1993-11-20,0.97625000775,0.99674998225,2931.75,-1.0,0.986499995,2.0,1993,1.2679000138999998,2931.75,,29
12001,0759,27,1994-07-28,1.1138000012,0.9480000018,2931.75,-1.0,1.0309000015,2.0,1994,1.2679000138999998,2931.75,,28
12012,0759,29,1994-03-16,1.7998000146,1.7674000262,4477.8,435.75714285714287,1.7836000204,1.0,1994,1.2679000138999998,4477.8,435.75714285714287,28
11992,0759,19,1997-08-07,1.178000021,1.0578000308,3605.65,-1.0,1.1179000259,2.0,1997,1.2679000138999998,3605.65,,25
12002,0759,27,1997-08-04,1.1225999832,0.9409999966,2931.75,-1.0,1.0317999899,2.0,1997,1.2679000138999998,2931.75,,25
12013,0759,29,1997-03-16,2.3604000092,1.9492000106,4477.8,435.75714285714287,2.1548000099,1.0,1997,1.2679000138999998,4477.8,435.75714285714287,25
