SHRP_ID,STATE_CODE,IMP_DATE,IMP_TYPE
5538,18,06/01/2013,1
5538,18,06/01/2013,25
6012,18,06/12/1995,55
6012,18,06/01/2012,10
6012,18,06/01/2012,51
6012,18,06/01/2020,1
A310,18,03/31/1992,19
A320,18,08/17/1990,33
A330,18,08/17/1990,1
A350,18,08/17/1990,31
A410,18,10/03/1991,2
A410,18,10/03/1991,3
A410,18,06/01/2000,54
A410,18,06/01/2003,54
A430,18,10/05/1991,2
A430,18,10/05/1991,3
A901,18,08/30/1997,19
A901,18,08/30/1997,46
A902,18,08/30/1997,19
A902,18,08/30/1997,46
A903,18,08/30/1997,19
A903,18,08/30/1997,46
A959,18,08/30/1997,19
A959,18,08/30/1997,46
A960,18,08/30/1997,19
A960,18,08/30/1997,46
A961,18,08/30/1997,19
A961,18,08/30/1997,46
0101,19,05/25/1993,38
0101,19,07/01/2001,27
0102,19,05/25/1993,38
0102,19,07/01/2001,27
0103,19,05/25/1993,38
0103,19,07/01/2001,27
0104,19,05/25/1993,38
0104,19,07/01/2001,27
0105,19,05/25/1993,38
0105,19,07/01/2001,27
0106,19,05/25/1993,38
0106,19,07/01/2001,27
0107,19,11/11/1993,19
0107,19,07/01/2001,27
0108,19,07/01/2001,27
0109,19,07/01/2001,27
0110,19,07/01/2001,27
0111,19,07/01/2001,27
0112,19,07/01/2001,27
0159,19,06/01/2004,22
0213,19,06/01/2013,10
0213,19,01/01/2019,25
0213,19,06/01/2020,26
0214,19,06/01/2013,1
0214,19,06/01/2013,10
0214,19,06/01/2020,26
0215,19,06/01/2013,10
0215,19,06/01/2020,26
0216,19,06/01/2013,10
0216,19,06/01/2014,26
0216,19,06/01/2020,26
0217,19,06/01/2005,7
0217,19,06/01/2006,2
0217,19,06/01/2006,3
0217,19,06/01/2006,5
0217,19,06/01/2006,7
0217,19,06/01/2013,10
0217,19,06/01/2013,54
0217,19,06/01/2013,7
0217,19,06/01/2014,26
0217,19,01/01/2019,25
0218,19,06/01/2013,10
0218,19,06/01/2013,54
0218,19,06/01/2013,6
0218,19,06/01/2014,26
0218,19,01/01/2019,7
0219,19,06/01/2013,10
0219,19,06/01/2020,26
0220,19,06/01/2013,10
0220,19,06/01/2013,54
0220,19,06/01/2014,26
0220,19,06/01/2020,26
0221,19,06/01/2013,10
0221,19,06/01/2020,26
0222,19,06/01/2013,10
0222,19,06/01/2013,54
0222,19,06/01/2014,26
0223,19,06/01/2013,10
0224,19,06/01/2013,10
0224,19,06/01/2013,54
0224,19,06/01/2013,6
0224,19,06/01/2014,26
0224,19,06/01/2020,26
0259,19,06/01/2013,10
0601,19,03/22/1990,6
0601,19,09/27/1990,6
0601,19,10/16/1990,1
0601,19,10/16/1990,2
0601,19,10/16/1990,3
0601,19,01/30/1992,1
0601,19,06/01/1993,54
0601,19,06/01/1993,6
0601,19,05/05/1997,4
0601,19,05/05/1997,54
0601,19,07/15/1997,38
0601,19,08/14/1997,10
0601,19,08/14/1997,19
0601,19,06/01/2003,1
0601,19,10/01/2007,1
0601,19,06/01/2010,3
0601,19,09/01/2011,1
0601,19,09/01/2011,10
0601,19,09/01/2011,26
0601,19,06/01/2014,23
0601,19,06/01/2017,19
0602,19,03/22/1990,6
0602,19,05/10/1990,6
0602,19,09/27/1990,6
0602,19,10/12/1990,1
0602,19,10/12/1990,12
0602,19,01/30/1992,1
0602,19,08/29/1993,6
0602,19,05/05/1997,4
0602,19,05/05/1997,5
0602,19,05/05/1997,6
0602,19,07/15/1997,38
0602,19,08/14/1997,10
0602,19,08/14/1997,19
0602,19,06/01/2003,1
0602,19,10/01/2007,1
0602,19,09/01/2011,1
0602,19,09/01/2011,10
0602,19,09/01/2011,26
0602,19,06/01/2014,24
0602,19,06/01/2017,19
0603,19,08/17/1989,19
0603,19,10/19/1990,1
0603,19,07/15/1997,38
0603,19,06/30/1999,1
0603,19,06/30/1999,24
0603,19,06/01/2001,24
0603,19,06/01/2006,24
0604,19,08/06/1989,19
0604,19,08/06/1989,4
0604,19,09/30/1989,57
0604,19,10/22/1990,1
0604,19,07/15/1997,38
0604,19,07/06/1999,24
0604,19,06/01/2006,26
0605,19,07/18/1989,38
0605,19,07/18/1989,50
0605,19,07/18/1989,54
0605,19,08/18/1989,12
0605,19,08/18/1989,2
0605,19,08/18/1989,4
0605,19,08/18/1989,7
0605,19,10/07/1989,2
0605,19,03/22/1990,6
0605,19,09/27/1990,6
0605,19,10/18/1990,1
0605,19,01/30/1992,1
0605,19,04/15/1992,4
0605,19,08/29/1993,12
0605,19,08/29/1993,4
0605,19,05/05/1997,4
0605,19,05/05/1997,6
0605,19,08/14/1997,10
0605,19,08/14/1997,19
0605,19,10/01/2007,1
0605,19,09/01/2011,1
0605,19,09/01/2011,10
0605,19,06/01/2014,23
0605,19,06/01/2017,19
0606,19,07/21/1989,19
0606,19,07/21/1989,38
0606,19,07/21/1989,50
0606,19,08/01/1989,54
0606,19,08/07/1989,7
0606,19,10/22/1990,1
0606,19,07/01/1999,24
0606,19,07/01/2003,24
0606,19,06/01/2006,26
0607,19,07/21/1989,38
0607,19,07/21/1989,46
0607,19,08/31/1989,19
0607,19,10/19/1990,1
0607,19,06/30/1999,24
0607,19,06/01/2006,26
0608,19,07/21/1989,38
0608,19,07/21/1989,46
0608,19,08/23/1989,19
0608,19,10/19/1990,1
0608,19,06/01/2006,26
0659,19,08/17/1989,19
0659,19,08/17/1989,38
0659,19,10/19/1990,1
0659,19,04/15/1992,1
0659,19,07/07/1999,24
0659,19,06/01/2006,26
0701,19,06/01/1996,54
0701,19,06/01/1996,6
0702,19,04/03/1992,4
0702,19,04/06/1992,54
0702,19,07/15/1992,10
0702,19,07/15/1992,12
0702,19,07/15/1992,20
0702,19,07/15/1992,3
0702,19,06/01/2008,3
0702,19,06/01/2008,54
0703,19,04/04/1992,4
0703,19,04/06/1992,54
0703,19,07/11/1992,10
0703,19,07/11/1992,12
0703,19,07/11/1992,20
0703,19,07/11/1992,3
0703,19,06/01/2008,3
0703,19,06/01/2008,54
0660,6,07/01/2000,1
0660,6,07/01/2003,24
0660,6,07/01/2004,25
0661,6,12/01/1991,54
0661,6,08/14/1992,46
0661,6,08/30/1992,10
0661,6,08/30/1992,19
0661,6,07/01/2000,1
0661,6,07/01/2000,25
0661,6,09/17/2001,25
0661,6,07/01/2003,21
0661,6,07/01/2003,24
0661,6,07/01/2003,25
0661,6,06/01/2004,25
0662,6,05/11/1992,4
0662,6,05/11/1992,6
0662,6,05/11/1992,7
0662,6,05/26/1992,46
0662,6,05/26/1992,53
0662,6,08/01/1998,25
0662,6,06/01/2002,1
0662,6,06/01/2002,25
0662,6,07/01/2003,22
0663,6,12/01/1991,54
0663,6,08/13/1992,20
0663,6,08/13/1992,47
0663,6,07/01/1993,2
0663,6,07/01/1993,4
0663,6,07/01/1995,3
0663,6,07/01/1995,54
0663,6,06/01/1996,3
0663,6,07/01/2000,2
0663,6,07/01/2000,3
0663,6,10/01/2001,5
0663,6,07/01/2003,5
0663,6,08/23/2004,1
0663,6,08/23/2004,2
0663,6,08/23/2004,3
0664,6,12/01/1991,7
0664,6,08/15/1992,46
0664,6,09/01/1992,10
0664,6,09/01/1992,19
0664,6,06/01/1999,25
0664,6,07/01/2000,1
0664,6,09/01/2000,24
0664,6,06/01/2001,25
0664,6,07/01/2003,24
0664,6,07/01/2003,25
0664,6,07/01/2004,1
0664,6,07/01/2004,24
0664,6,07/01/2004,25
0811,6,08/01/2001,6
0811,6,08/01/2009,6
2002,6,06/01/1992,1
2002,6,06/01/1994,1
2002,6,08/01/1997,25
2002,6,07/01/1998,24
2002,6,10/01/1999,19
2002,6,06/01/2013,1
2038,6,03/01/1995,25
2038,6,10/01/2000,1
2038,6,10/01/2000,23
2038,6,08/01/2001,19
2038,6,08/01/2010,19
2040,6,07/01/1993,1
2040,6,07/01/1995,21
2040,6,07/01/1997,25
2040,6,07/01/1998,19
2040,6,06/01/2002,25
2040,6,03/01/2003,25
2041,6,07/01/1995,25
2041,6,03/01/1996,19
2051,6,07/01/1994,25
2051,6,01/01/1997,19
2053,6,06/01/2001,1
3005,6,04/01/1993,6
3005,6,07/01/1994,6
3005,6,05/01/1996,26
3005,6,05/01/1996,5
3005,6,05/02/1996,5
3005,6,07/01/1999,5
3005,6,07/01/1999,54
3005,6,07/01/2000,1
3005,6,07/01/2000,2
3005,6,07/01/2000,3
3005,6,07/01/2000,5
3005,6,07/01/2002,11
3005,6,07/01/2002,5
3005,6,04/01/2004,1
3005,6,04/01/2004,2
3005,6,04/01/2004,3
3010,6,06/01/2000,12
3010,6,11/01/2002,2
3010,6,11/01/2002,3
3013,6,04/01/2009,13
3017,6,06/01/2005,12
3017,6,09/09/2010,10
3019,6,04/01/2009,13
3021,6,08/01/2008,1
3021,6,06/01/2011,12
3021,6,06/01/2011,3
3021,6,06/01/2012,1
3021,6,06/01/2012,10
3021,6,06/01/2015,3
3024,6,07/01/2007,12
3030,6,06/01/2001,5
3030,6,07/01/2003,5
3042,6,09/01/1996,2
3042,6,09/01/1996,3
3042,6,04/01/2009,12
3042,6,08/01/2011,11
7452,6,07/01/1999,1
7452,6,07/01/1999,19
7452,6,07/01/1999,23
7452,6,08/10/2010,10
7452,6,08/10/2010,51
7454,6,05/01/2000,19
7455,6,09/07/2000,19
7455,6,09/07/2000,46
7455,6,08/22/2008,19
7456,6,09/06/2000,19
7456,6,09/06/2000,46
7456,6,06/01/2013,1
7491,6,04/01/1998,51
7491,6,08/01/2011,1
7491,6,08/01/2013,19
7491,6,08/01/2013,51
7493,6,07/01/2000,11
7493,6,07/01/2000,12
7493,6,07/01/2000,2
7493,6,07/01/2003,3
7493,6,06/01/2012,3
8149,6,01/02/1993,51
8149,6,05/01/2008,33
8149,6,08/01/2011,1
8149,6,08/01/2013,19
8149,6,08/01/2013,51
8150,6,08/01/1997,1
8150,6,08/01/1999,12
8150,6,08/01/1999,19
8150,6,08/01/2010,1
8150,6,08/01/2010,24
8150,6,08/01/2010,25
8150,6,08/01/2011,51
8150,6,08/01/2013,19
8153,6,08/23/1995,19
8153,6,06/01/2001,28
8153,6,07/01/2006,25
8153,6,05/01/2009,25
8156,6,06/01/1999,25
8156,6,10/01/2001,31
8156,6,10/01/2010,25
8156,6,08/01/2011,25
8156,6,06/01/2012,25
8156,6,08/01/2013,24
8156,6,06/08/2015,19
8202,6,08/01/2001,1
8534,6,07/08/1991,19
8534,6,08/01/1998,24
8534,6,03/15/2001,19
8534,6,08/01/2008,1
8534,6,06/01/2010,19
8535,6,07/29/1991,19
8535,6,03/01/1997,31
8535,6,04/09/2001,19
8535,6,08/01/2008,31
8535,6,05/19/2016,32
8535,6,05/19/2016,51
9048,6,04/25/2001,7
9048,6,07/01/2003,54
9048,6,06/01/2004,1
9048,6,06/01/2004,3
9048,6,06/01/2006,5
9048,6,08/01/2011,1
9048,6,06/01/2012,3
9048,6,06/01/2013,1
9048,6,06/01/2013,7
9049,6,05/01/1994,3
9049,6,08/01/1998,7
9049,6,09/01/2001,12
9049,6,09/01/2001,54
9049,6,09/01/2001,7
9049,6,05/01/2003,54
A310,6,06/11/1990,19
A310,6,10/15/1999,1
A311,6,06/11/1990,19
1005,20,11/12/2000,10
1005,20,10/15/2010,51
1006,20,10/27/1998,10
1006,20,10/27/1998,19
1006,20,07/14/2003,31
1009,20,08/26/1995,51
1009,20,09/11/1995,10
1009,20,10/18/1995,43
1009,20,11/12/1995,19
1009,20,07/19/2000,33
1010,20,06/01/1994,25
1010,20,06/01/1995,22
3013,20,03/01/1999,3
3013,20,03/01/1999,54
3013,20,07/15/2003,50
3013,20,11/15/2003,12
3013,20,11/15/2003,2
3013,20,11/15/2003,3
3013,20,11/15/2003,4
3013,20,11/15/2003,54
3013,20,10/01/2004,3
3013,20,10/01/2008,3
3013,20,10/01/2008,54
3013,20,06/01/2010,12
3013,20,06/01/2010,4
3013,20,06/01/2010,5
3013,20,06/01/2010,54
3013,20,06/01/2010,6
3013,20,10/15/2010,19
3013,20,10/15/2010,3
3015,20,08/11/1998,2
3015,20,08/11/1998,3
3015,20,08/15/2003,4
3015,20,09/15/2003,12
3015,20,10/05/2003,2
3015,20,10/05/2003,3
4016,20,06/01/1999,1
4016,20,06/01/1999,2
4016,20,06/01/2004,1
4016,20,06/01/2004,2
4016,20,06/01/2004,3
4052,20,10/02/1999,12
4052,20,10/02/1999,2
4052,20,10/02/1999,3
4052,20,10/01/2003,1
4053,20,06/01/2004,54
4054,20,06/01/1997,6
4054,20,05/01/1998,5
4054,20,05/01/2001,54
4054,20,06/01/2004,54
4054,20,06/01/2004,6
4054,20,01/18/2006,54
4054,20,01/18/2006,6
4054,20,04/05/2006,1
4054,20,04/05/2006,2
4054,20,04/05/2006,3
4063,20,10/30/2000,4
4063,20,11/01/2000,2
4063,20,11/01/2000,3
4063,20,08/01/2003,1
4063,20,08/01/2003,3
4067,20,04/23/1992,19
6026,20,04/13/1992,19
6026,20,08/04/1998,55
6026,20,08/17/1998,10
6026,20,08/17/1998,19
6026,20,08/05/2005,31
6026,20,04/15/2011,51
7073,20,06/01/1990,25
7073,20,08/06/1992,45
7073,20,09/19/1992,33
7085,20,09/16/1992,10
7085,20,09/16/1992,43
7085,20,09/16/1992,51
9037,20,09/15/1992,5
A310,20,10/31/1990,19
A310,20,06/01/2000,1
A320,20,07/13/1990,33
A320,20,06/01/2000,1
A330,20,07/14/1990,1
A330,20,06/01/2000,1
A340,20,06/01/2000,1
A350,20,07/13/1990,31
A350,20,06/01/2000,1
A410,20,05/31/1991,2
A410,20,05/31/1991,54
A411,20,08/29/1994,50
A412,20,08/29/1994,50
B310,20,11/05/1990,19
B310,20,02/07/1992,25
B320,20,07/15/1990,33
B320,20,02/07/1992,24
B320,20,06/01/1992,27
B330,20,07/15/1990,1
B330,20,07/01/1994,1
B350,20,07/15/1990,31
B410,20,06/02/1991,2
B410,20,06/01/2004,2
B410,20,06/01/2004,3
B430,20,09/27/2004,4
B430,20,09/27/2004,6
1010,21,08/09/1989,24
1010,21,10/18/1994,26
1014,21,07/20/1989,24
1014,21,06/01/1994,22
1014,21,10/01/1998,25
1034,21,08/20/1993,51
3016,21,06/01/2010,12
3016,21,06/01/2010,2
3016,21,06/01/2010,3
3016,21,06/01/2010,6
3016,21,06/01/2013,25
3016,21,06/01/2015,4
3016,21,06/01/2015,5
4025,21,04/18/1994,54
6043,21,08/10/1989,24
A310,21,11/08/1990,1
A310,21,11/08/1990,19
A320,21,08/15/1990,33
A330,21,08/15/1990,1
A350,21,08/15/1990,31
A410,21,10/11/1991,2
A410,21,10/11/1991,3
A410,21,04/11/1992,2
A410,21,04/11/1992,3
A410,21,10/27/1993,2
A410,21,10/27/1993,3
A410,21,04/20/1994,2
A410,21,04/20/1994,3
A410,21,10/12/1994,2
A410,21,10/12/1994,3
A410,21,04/14/1995,2
A410,21,04/14/1995,3
A410,21,10/20/1995,2
A410,21,10/20/1995,3
B310,21,09/29/1990,19
B320,21,08/16/1990,33
B330,21,08/16/1990,1
B350,21,08/16/1990,31
0113,22,08/11/2015,55
0114,22,08/11/2015,55
0115,22,08/11/2015,55
0116,22,08/11/2015,55
0117,22,08/11/2015,55
0118,22,08/11/2015,55
0119,22,08/11/2015,55
0120,22,08/11/2015,55
0121,22,08/11/2015,55
0122,22,08/11/2015,55
0123,22,08/11/2015,55
0124,22,08/11/2015,55
0702,22,04/04/1992,5
0702,22,04/08/1992,12
0702,22,04/30/1992,20
0702,22,04/30/1992,8
0703,22,04/11/1992,12
0703,22,04/29/1992,20
0703,22,04/29/1992,8
0704,22,04/29/1992,20
0704,22,04/29/1992,8
0705,22,04/29/1992,20
0705,22,04/29/1992,8
0706,22,04/24/1992,20
0706,22,04/24/1992,8
0707,22,04/24/1992,20
0707,22,04/24/1992,8
0708,22,04/10/1992,12
0708,22,04/24/1992,20
0708,22,04/24/1992,8
0709,22,04/09/1992,20
0709,22,04/09/1992,5
0709,22,04/09/1992,8
0709,22,04/10/1992,12
0709,22,04/22/1992,20
0709,22,04/22/1992,8
3056,22,06/15/1996,25
4001,22,06/15/1999,6
0501,23,08/01/2002,25
0501,23,08/01/2003,1
0502,23,06/27/1995,10
0502,23,06/27/1995,43
0502,23,08/01/2003,1
0503,23,06/27/1995,10
0503,23,06/27/1995,43
0503,23,08/01/2003,1
0504,23,06/27/1995,10
0504,23,06/27/1995,19
0504,23,08/01/2003,1
0505,23,06/27/1995,10
0505,23,06/27/1995,19
0505,23,08/01/2003,1
0506,23,06/27/1995,10
0506,23,06/27/1995,51
0506,23,08/01/2003,1
0507,23,06/27/1995,10
0507,23,06/27/1995,51
0507,23,08/01/2003,1
0508,23,06/27/1995,10
0508,23,06/27/1995,55
0508,23,08/01/2003,1
0509,23,06/27/1995,10
0509,23,06/27/1995,55
0509,23,08/01/2003,1
0559,23,06/27/1995,10
0559,23,06/27/1995,19
0559,23,08/01/2003,1
1001,23,06/16/1995,10
1001,23,06/16/1995,51
1009,23,08/23/1993,10
1009,23,08/23/1993,19
1026,23,09/15/1996,10
1026,23,09/15/1996,19
1028,23,05/13/1992,24
1028,23,09/07/1994,19
0501,24,05/06/1992,23
0501,24,05/14/1992,1
0501,24,06/01/1996,23
0501,24,06/01/1998,23
0502,24,04/01/1992,23
0502,24,06/01/1992,10
0502,24,06/01/1992,43
0502,24,09/30/1996,51
0502,24,04/01/2009,23
0503,24,06/01/1992,10
0503,24,06/01/1992,43
0503,24,10/01/1996,51
0504,24,04/01/1992,23
0504,24,06/01/1992,10
0504,24,06/01/1992,19
0504,24,10/02/1996,24
0505,24,04/01/1992,23
0505,24,06/01/1992,10
0505,24,06/01/1992,19
0505,24,09/29/1996,24
0505,24,04/01/2009,23
0506,24,04/01/1992,23
0506,24,06/01/1992,10
0506,24,06/01/1992,51
0507,24,04/01/1992,23
0507,24,06/01/1992,10
0507,24,06/01/1992,51
0508,24,04/01/1992,23
0508,24,06/01/1992,10
0508,24,06/01/1992,55
0508,24,10/03/1996,51
0509,24,04/02/1992,23
0509,24,06/03/1992,10
0509,24,06/03/1992,55
0509,24,08/28/2001,25
0509,24,08/01/2002,25
0509,24,08/01/2003,25
0559,24,05/12/1992,10
0559,24,05/12/1992,19
0560,24,06/10/1992,10
0560,24,06/10/1992,19
0561,24,04/24/1992,23
0561,24,06/09/1992,10
0561,24,06/09/1992,19
0562,24,04/24/1992,23
0562,24,06/09/1992,10
0562,24,06/09/1992,19
0563,24,06/10/1992,10
0563,24,06/10/1992,19
0901,24,10/06/1992,19
0902,24,10/05/1992,19
0902,24,06/01/2008,25
0903,24,10/05/1992,19
0960,24,10/05/1992,19
0961,24,10/05/1992,19
0962,24,10/05/1992,19
1632,24,09/13/1997,19
1634,24,05/06/1998,43
1634,24,06/03/1998,10
1634,24,06/03/1998,19
2401,24,07/01/2000,1
2401,24,07/01/2000,10
2401,24,07/01/2000,26
2805,24,01/31/1992,12
2805,24,10/07/1992,10
2805,24,10/07/1992,19
5807,24,11/02/1990,12
5807,24,09/01/2002,5
A310,24,11/05/1990,19
A311,24,11/05/1990,19
A320,24,09/12/1990,33
A330,24,09/12/1990,1
A331,24,12/05/1990,1
A350,24,09/12/1990,31
1002,25,06/06/1988,1
1002,25,10/15/1992,1
1002,25,09/20/1993,25
1002,25,11/04/1994,1
1002,25,10/02/1996,1
1002,25,10/02/1996,25
1002,25,05/01/1997,22
1002,25,07/01/1997,1
1002,25,07/01/1997,25
1002,25,05/01/2000,25
1002,25,04/01/2002,25
1003,25,06/08/1988,1
1004,25,08/01/2001,51
1004,25,09/02/2002,19
1004,25,06/01/2015,19
0115,26,10/01/2002,51
0115,26,06/01/2004,1
0115,26,06/01/2009,1
0115,26,06/01/2009,25
0115,26,06/01/2012,10
0115,26,06/01/2012,51
0115,26,06/01/2015,1
0116,26,10/01/2002,51
0116,26,06/01/2004,1
0116,26,06/01/2009,1
0116,26,06/01/2012,10
0116,26,06/01/2012,51
0116,26,08/01/2016,1
0117,26,10/01/2002,51
0117,26,06/01/2004,1
0117,26,06/01/2009,1
0117,26,06/01/2012,10
0117,26,06/01/2012,51
0117,26,06/01/2015,1
0118,26,10/01/2002,51
0118,26,06/01/2004,1
0118,26,06/01/2009,1
0118,26,06/01/2012,10
0118,26,06/01/2012,19
0118,26,08/01/2016,1
0120,26,10/01/2002,51
0120,26,06/01/2004,1
0120,26,06/01/2009,1
0120,26,06/01/2012,10
0120,26,06/01/2012,19
0120,26,08/01/2016,1
0121,26,10/01/2002,51
0121,26,06/01/2004,1
0121,26,06/01/2009,1
0121,26,06/01/2012,10
0121,26,06/01/2012,19
0121,26,08/01/2016,1
0123,26,10/01/2002,51
0123,26,06/01/2004,1
0123,26,06/01/2009,1
0123,26,06/01/2012,10
0123,26,06/01/2012,51
0123,26,06/01/2015,1
0124,26,10/01/2002,51
0124,26,06/01/2004,1
0124,26,06/01/2009,1
0124,26,06/01/2012,10
0124,26,06/01/2012,51
0124,26,08/01/2016,1
0159,26,10/01/2002,51
0159,26,06/01/2004,1
0159,26,06/01/2009,1
0159,26,06/01/2012,10
0159,26,06/01/2012,19
0159,26,06/01/2015,1
0214,26,06/01/2002,3
0214,26,06/01/2002,7
0214,26,10/14/2003,10
0214,26,10/14/2003,4
0214,26,10/14/2003,54
0216,26,11/01/2002,3
0216,26,06/01/2008,54
0219,26,11/01/2002,10
0219,26,09/01/2003,54
0219,26,06/01/2006,54
0219,26,06/01/2010,10
0220,26,11/01/2002,3
0220,26,06/01/2008,54
0221,26,11/01/2002,3
0221,26,06/01/2008,54
0222,26,11/01/2002,3
0223,26,11/01/2002,3
0223,26,06/01/2008,54
0224,26,11/01/2002,3
0259,26,04/01/2000,2
0259,26,04/01/2000,3
0602,26,05/11/1990,54
0602,26,05/12/1990,4
0602,26,09/01/1992,5
0602,26,06/01/1994,54
0603,26,05/16/1990,19
0603,26,05/16/1990,4
0603,26,05/16/1990,54
0604,26,05/16/1990,19
0604,26,05/16/1990,2
0604,26,05/16/1990,4
0604,26,05/16/1990,54
0604,26,05/16/1990,57
0604,26,05/01/1995,57
0605,26,05/15/1990,54
0605,26,05/16/1990,12
0605,26,05/16/1990,2
0605,26,05/16/1990,38
0605,26,05/20/1990,4
0606,26,05/15/1990,54
0606,26,05/16/1990,19
0606,26,05/16/1990,38
0606,26,05/20/1990,4
0607,26,05/16/1990,19
0607,26,05/16/1990,46
0608,26,05/31/1990,19
0608,26,05/31/1990,46
0659,26,05/16/1990,19
0659,26,05/16/1990,46
0901,26,06/28/1996,19
0901,26,06/28/1996,46
0902,26,06/28/1996,19
0902,26,06/28/1996,46
0903,26,06/28/1996,19
0903,26,06/28/1996,46
1004,26,06/05/1991,1
1004,26,06/01/1996,26
1012,26,10/01/1992,22
1012,26,10/01/1995,22
1013,26,06/15/1990,1
3068,26,05/01/1991,6
3068,26,05/01/1992,6
3069,26,06/01/1998,25
3069,26,09/01/2001,22
3069,26,09/01/2001,3
4015,26,06/01/1999,6
4015,26,05/01/2002,5
4015,26,05/01/2002,6
4015,26,06/01/2007,5
5363,26,06/01/1995,6
5363,26,09/01/1996,6
7072,26,11/15/1990,1
9029,26,04/01/2008,54
9029,26,04/01/2008,6
9029,26,04/09/2012,4
9029,26,06/01/2015,22
9030,26,04/01/1999,7
9030,26,09/01/2001,54
A310,26,06/15/1990,1
A310,26,10/30/1990,19
A320,26,08/08/1990,33
A321,26,08/08/1990,33
A330,26,08/06/1990,1
A340,26,08/05/1990,1
A340,26,05/01/1992,22
A340,26,05/01/1995,22
A350,26,08/06/1990,31
B310,26,10/02/1990,1
B310,26,10/02/1990,10
B310,26,10/02/1990,19
B320,26,08/09/1990,33
B321,26,08/09/1990,33
B321,26,10/01/1994,22
B330,26,08/08/1990,1
B340,26,10/01/1994,22
B350,26,08/09/1990,31
B350,26,10/01/1994,22
C310,26,10/03/1990,10
C310,26,10/03/1990,19
C320,26,08/10/1990,33
C330,26,08/10/1990,1
C330,26,06/01/1994,25
C350,26,08/10/1990,31
C351,26,09/08/1990,28
C351,26,06/01/1992,25
D310,26,10/11/1990,1
D310,26,10/12/1990,10
D310,26,10/12/1990,19
D320,26,08/11/1990,33
D330,26,08/11/1990,1
D350,26,08/11/1990,31
D351,26,09/14/1990,31
0501,27,06/04/1999,26
0501,27,08/01/2001,26
0501,27,09/01/2004,26
0501,27,06/01/2005,25
0502,27,09/16/1990,43
0502,27,06/15/1991,1
0502,27,08/01/2001,26
0502,27,09/01/2004,26
0503,27,09/16/1990,43
0503,27,06/15/1991,1
0503,27,08/01/2001,26
0504,27,09/16/1990,19
0504,27,06/15/1991,1
0504,27,08/01/2001,26
0504,27,09/01/2004,26
0505,27,09/16/1990,19
0505,27,06/15/1991,1
0505,27,06/04/1999,26
0505,27,08/01/2001,26
0505,27,09/01/2003,26
0505,27,09/01/2004,26
0506,27,09/16/1990,55
0506,27,06/15/1991,1
0506,27,06/04/1999,26
0506,27,08/01/2001,26
0506,27,09/01/2004,26
0507,27,09/16/1990,55
0507,27,06/15/1991,1
0507,27,06/01/1999,26
0507,27,08/01/2001,26
0507,27,09/01/2004,26
0508,27,09/16/1990,55
0508,27,06/15/1991,1
0508,27,08/01/2001,26
0509,27,09/16/1990,55
0509,27,06/15/1991,1
0509,27,08/01/2001,26
0559,27,09/16/1990,19
0559,27,06/15/1991,1
0559,27,08/01/2001,26
0559,27,09/01/2004,26
0560,27,09/16/1990,19
0560,27,09/16/1990,53
0560,27,06/15/1991,1
0560,27,06/01/1999,26
0560,27,08/01/2001,26
0560,27,06/01/2003,22
0561,27,09/16/1990,19
0561,27,06/15/1991,1
0561,27,08/01/2001,26
0561,27,09/01/2004,26
0701,27,10/04/1990,38
0701,27,06/01/1991,6
0701,27,06/15/1993,6
0701,27,06/01/1995,6
0701,27,09/01/1998,6
0701,27,07/01/2001,11
0701,27,07/01/2001,6
0702,27,09/10/1990,12
0702,27,09/15/1990,38
0702,27,10/02/1990,20
0703,27,09/11/1990,12
0703,27,09/11/1990,38
0703,27,10/02/1990,20
0704,27,09/11/1990,38
0704,27,10/02/1990,20
0704,27,11/01/2004,6
0705,27,09/11/1990,38
0705,27,10/02/1990,20
0706,27,09/11/1990,38
0706,27,10/02/1990,20
0707,27,09/11/1990,38
0707,27,10/02/1990,20
0707,27,11/01/2004,6
0708,27,09/11/1990,12
0708,27,09/11/1990,38
0708,27,10/02/1990,20
0708,27,06/01/1995,6
0708,27,09/01/1998,6
0708,27,07/01/2001,6
0709,27,09/11/1990,12
0709,27,09/11/1990,38
0709,27,10/02/1990,20
0759,27,09/11/1990,38
0759,27,10/02/1990,20
0759,27,07/01/2004,6
0901,27,07/21/1993,11
0901,27,07/21/1993,19
0901,27,07/21/1993,46
0902,27,07/21/1993,11
0902,27,07/21/1993,19
0902,27,07/21/1993,46
0902,27,06/01/1995,25
0902,27,09/15/2001,10
0902,27,09/01/2004,26
0903,27,07/21/1993,11
0903,27,07/21/1993,19
0903,27,07/21/1993,46
0903,27,09/15/2001,10
0903,27,09/01/2004,26
0909,27,06/25/1993,12
0909,27,06/27/1993,46
0909,27,07/21/1993,11
0909,27,07/21/1993,19
0910,27,07/21/1993,11
0910,27,07/21/1993,19
0910,27,07/21/1993,46
0910,27,09/15/2001,24
0910,27,09/15/2001,26
1003,27,06/01/2004,24
1004,27,07/01/2000,1
1004,27,06/01/2003,29
1016,27,09/17/1998,19
1016,27,03/15/1999,1
1017,27,08/01/1998,24
1017,27,08/01/1998,25
1017,27,06/01/2004,28
1018,27,06/15/1993,25
1018,27,08/29/1994,28
1018,27,06/22/1995,55
1018,27,04/01/2003,1
1018,27,07/25/2003,31
1019,27,03/15/1992,25
1019,27,03/15/1994,25
1020,27,06/01/1999,29
1020,27,06/01/2003,28
