SHRP_ID,STATE_CODE,VISIT_DATE,IRI_LEFT_WHEEL_PATH,IRI_RIGHT_WHEEL_PATH
0104,12,2000-09-11,0.601000011,0.7732000113999999
0104,12,2001-07-27,0.5908000112,0.766200006
0104,12,2002-10-28,0.6172000052,0.7996000052000001
0104,12,2003-07-25,0.7624000072,0.7694000124
0104,12,2004-04-05,0.676999998,0.8357999919999999
0104,12,2005-04-26,0.6867999912,0.8399999976
0104,12,2006-07-26,0.7722000004,0.9407999994
0104,12,2008-09-03,0.7550000071999999,1.0077999948
0104,12,2009-05-08,0.8466000082,1.0806000234
0104,12,2010-02-06,0.8873999954,1.0865999936
0104,12,2012-02-24,0.762199998,1.059800005
0104,19,1993-10-15,0.8417999984,0.7649999974
0104,19,1995-02-15,0.9518000005999999,0.8626000046
0104,19,1996-04-16,1.1819999934,0.9297999976
0104,19,1997-09-25,1.0552000044,0.9807999968000001
0104,19,1998-10-13,1.1349999904,1.0792000294000001
0104,19,1999-07-19,1.2098000048000002,1.1350000142
0104,19,2000-05-22,1.2266000032000002,1.1873999834
0104,19,2001-05-29,1.3817999842000002,1.3638000012
0104,19,2001-08-06,1.3251999853999998,1.3355999946000001
0104,19,2002-11-22,1.3181999923999999,1.2271999835999998
0104,19,2004-09-22,1.487199998,1.3570000172
0104,20,1994-05-13,0.734799993,0.8070000051999999
0104,20,1995-02-18,0.8201999904000001,0.7860000014
0104,20,1996-04-23,0.8764000056000001,0.8947999954
0104,20,1997-02-13,0.8463999987999999,0.8939999938
0104,20,1998-08-21,0.948600006,0.9806000114
0104,20,1999-03-21,0.9387999892,0.9565999862
0104,20,2000-03-17,0.9656000135999999,1.041200018
0104,20,2001-05-12,0.9993999957999999,1.0852000236000001
0104,20,2004-03-15,0.6508000016,1.0522000074
0104,32,1997-04-22,0.5929999948000001,0.745000005
0104,32,1997-11-18,0.5836000084,0.7442000033999999
0104,32,1998-08-28,0.5863999964,0.7605999945999999
0104,32,1999-10-16,0.5896000026,0.7356000066
0104,32,2000-06-14,0.5676,0.7183999896
0104,32,2001-06-19,0.5684000015999999,0.7206000088
0104,32,2002-06-10,0.5781999823999999,0.7202000024
0104,32,2002-07-31,0.5664000034,0.7222000124
0104,32,2003-10-13,0.5754000068,0.7177999974
0104,32,2004-08-04,0.5766000032,0.7371999858
0104,32,2006-08-27,0.5804000138000001,0.7123999952
0104,32,2009-06-24,0.605400002,0.755400002
0104,35,1997-03-11,0.495399994,0.6246000052
0104,35,2000-05-21,0.6339999916,0.7074
0104,35,2001-05-04,0.6827999948000001,0.7481999992
0104,35,2003-01-09,0.796599996,0.9122000100000001
0104,35,2004-06-09,0.9237999915999999,1.136400008
0104,35,2005-03-11,0.9208000066,1.1748000144000001
0104,35,2006-04-24,0.9404000044,1.2431999921999999
0104,39,1996-08-14,0.7543999912,0.7273999928
0104,39,1996-12-27,0.8583999874,0.8109999896
0104,39,1997-12-08,1.0222000002000002,0.9939999818
0104,39,1998-11-12,1.2583999872,1.1542000054
0104,39,1999-10-20,1.3230000258,1.2549999954
